,carbon,path,site,rotation,patch size,site_index
3403,3.1132061909450934,patches/Flora Pluas RGB_30_3403.png,Flora Pluas RGB,30,224,"(45, 28)"
3404,3.4660727326286085,patches/Flora Pluas RGB_30_3404.png,Flora Pluas RGB,30,224,"(45, 29)"
3405,3.55940842530847,patches/Flora Pluas RGB_30_3405.png,Flora Pluas RGB,30,224,"(45, 30)"
3407,3.879065777061733,patches/Flora Pluas RGB_30_3407.png,Flora Pluas RGB,30,224,"(45, 32)"
3408,4.772128483952402,patches/Flora Pluas RGB_30_3408.png,Flora Pluas RGB,30,224,"(45, 33)"
3409,5.140683869784226,patches/Flora Pluas RGB_30_3409.png,Flora Pluas RGB,30,224,"(45, 34)"
3410,4.445668400816121,patches/Flora Pluas RGB_30_3410.png,Flora Pluas RGB,30,224,"(45, 35)"
3411,3.3529019496767076,patches/Flora Pluas RGB_30_3411.png,Flora Pluas RGB,30,224,"(45, 36)"
3412,2.9860376847176795,patches/Flora Pluas RGB_30_3412.png,Flora Pluas RGB,30,224,"(45, 37)"
3413,3.4939396423786993,patches/Flora Pluas RGB_30_3413.png,Flora Pluas RGB,30,224,"(45, 38)"
3414,4.0449599266416625,patches/Flora Pluas RGB_30_3414.png,Flora Pluas RGB,30,224,"(45, 39)"
3415,4.433873834347945,patches/Flora Pluas RGB_30_3415.png,Flora Pluas RGB,30,224,"(45, 40)"
3416,5.002891884975891,patches/Flora Pluas RGB_30_3416.png,Flora Pluas RGB,30,224,"(45, 41)"
3417,5.252037448085446,patches/Flora Pluas RGB_30_3417.png,Flora Pluas RGB,30,224,"(45, 42)"
3418,4.602446069374785,patches/Flora Pluas RGB_30_3418.png,Flora Pluas RGB,30,224,"(45, 43)"
3419,3.47415649680222,patches/Flora Pluas RGB_30_3419.png,Flora Pluas RGB,30,224,"(45, 44)"
3420,2.5325565501516887,patches/Flora Pluas RGB_30_3420.png,Flora Pluas RGB,30,224,"(45, 45)"
3477,2.432369384351335,patches/Flora Pluas RGB_30_3477.png,Flora Pluas RGB,30,224,"(46, 27)"
3483,4.351179577726758,patches/Flora Pluas RGB_30_3483.png,Flora Pluas RGB,30,224,"(46, 33)"
3484,4.645308980124783,patches/Flora Pluas RGB_30_3484.png,Flora Pluas RGB,30,224,"(46, 34)"
3485,3.725930401464295,patches/Flora Pluas RGB_30_3485.png,Flora Pluas RGB,30,224,"(46, 35)"
3486,2.5989461456172407,patches/Flora Pluas RGB_30_3486.png,Flora Pluas RGB,30,224,"(46, 36)"
3487,2.317177629358325,patches/Flora Pluas RGB_30_3487.png,Flora Pluas RGB,30,224,"(46, 37)"
3488,2.8561163414032227,patches/Flora Pluas RGB_30_3488.png,Flora Pluas RGB,30,224,"(46, 38)"
3489,3.6237047852314066,patches/Flora Pluas RGB_30_3489.png,Flora Pluas RGB,30,224,"(46, 39)"
3490,4.554926149245583,patches/Flora Pluas RGB_30_3490.png,Flora Pluas RGB,30,224,"(46, 40)"
3491,5.47843729904784,patches/Flora Pluas RGB_30_3491.png,Flora Pluas RGB,30,224,"(46, 41)"
3492,5.4302889433474135,patches/Flora Pluas RGB_30_3492.png,Flora Pluas RGB,30,224,"(46, 42)"
3493,4.21035959941602,patches/Flora Pluas RGB_30_3493.png,Flora Pluas RGB,30,224,"(46, 43)"
3494,2.7883264377844648,patches/Flora Pluas RGB_30_3494.png,Flora Pluas RGB,30,224,"(46, 44)"
3495,1.8284714056784566,patches/Flora Pluas RGB_30_3495.png,Flora Pluas RGB,30,224,"(46, 45)"
3559,4.51693182412272,patches/Flora Pluas RGB_30_3559.png,Flora Pluas RGB,30,224,"(47, 34)"
3560,3.3267462132898027,patches/Flora Pluas RGB_30_3560.png,Flora Pluas RGB,30,224,"(47, 35)"
3561,2.048893962727786,patches/Flora Pluas RGB_30_3561.png,Flora Pluas RGB,30,224,"(47, 36)"
3562,1.708808997835033,patches/Flora Pluas RGB_30_3562.png,Flora Pluas RGB,30,224,"(47, 37)"
3563,2.2146429807777968,patches/Flora Pluas RGB_30_3563.png,Flora Pluas RGB,30,224,"(47, 38)"
3564,3.216903083530665,patches/Flora Pluas RGB_30_3564.png,Flora Pluas RGB,30,224,"(47, 39)"
3565,4.64845729872992,patches/Flora Pluas RGB_30_3565.png,Flora Pluas RGB,30,224,"(47, 40)"
3566,5.830679418759832,patches/Flora Pluas RGB_30_3566.png,Flora Pluas RGB,30,224,"(47, 41)"
3567,5.546241041316535,patches/Flora Pluas RGB_30_3567.png,Flora Pluas RGB,30,224,"(47, 42)"
3568,3.957988612952342,patches/Flora Pluas RGB_30_3568.png,Flora Pluas RGB,30,224,"(47, 43)"
3569,2.336167418937666,patches/Flora Pluas RGB_30_3569.png,Flora Pluas RGB,30,224,"(47, 44)"
3635,3.626956492028221,patches/Flora Pluas RGB_30_3635.png,Flora Pluas RGB,30,224,"(48, 35)"
3636,2.0615797397524616,patches/Flora Pluas RGB_30_3636.png,Flora Pluas RGB,30,224,"(48, 36)"
3637,1.5109734529203591,patches/Flora Pluas RGB_30_3637.png,Flora Pluas RGB,30,224,"(48, 37)"
3638,1.910356316808425,patches/Flora Pluas RGB_30_3638.png,Flora Pluas RGB,30,224,"(48, 38)"
3639,2.9328950272326053,patches/Flora Pluas RGB_30_3639.png,Flora Pluas RGB,30,224,"(48, 39)"
3640,4.350824821815873,patches/Flora Pluas RGB_30_3640.png,Flora Pluas RGB,30,224,"(48, 40)"
3641,5.410090702682901,patches/Flora Pluas RGB_30_3641.png,Flora Pluas RGB,30,224,"(48, 41)"
3642,5.120305162427889,patches/Flora Pluas RGB_30_3642.png,Flora Pluas RGB,30,224,"(48, 42)"
3643,3.679442604243847,patches/Flora Pluas RGB_30_3643.png,Flora Pluas RGB,30,224,"(48, 43)"
3711,2.4076048599739175,patches/Flora Pluas RGB_30_3711.png,Flora Pluas RGB,30,224,"(49, 36)"
3712,1.652295597025857,patches/Flora Pluas RGB_30_3712.png,Flora Pluas RGB,30,224,"(49, 37)"
3713,1.886182976432569,patches/Flora Pluas RGB_30_3713.png,Flora Pluas RGB,30,224,"(49, 38)"
3714,2.651725965722626,patches/Flora Pluas RGB_30_3714.png,Flora Pluas RGB,30,224,"(49, 39)"
3715,3.5805540590006686,patches/Flora Pluas RGB_30_3715.png,Flora Pluas RGB,30,224,"(49, 40)"
3716,4.278559050148714,patches/Flora Pluas RGB_30_3716.png,Flora Pluas RGB,30,224,"(49, 41)"
3717,4.224036681004457,patches/Flora Pluas RGB_30_3717.png,Flora Pluas RGB,30,224,"(49, 42)"
3718,3.2804470970604944,patches/Flora Pluas RGB_30_3718.png,Flora Pluas RGB,30,224,"(49, 43)"
3786,2.5950915429807084,patches/Flora Pluas RGB_30_3786.png,Flora Pluas RGB,30,224,"(50, 36)"
3787,1.7896981526004125,patches/Flora Pluas RGB_30_3787.png,Flora Pluas RGB,30,224,"(50, 37)"
3788,1.8479365818262354,patches/Flora Pluas RGB_30_3788.png,Flora Pluas RGB,30,224,"(50, 38)"
3789,2.2571188804134836,patches/Flora Pluas RGB_30_3789.png,Flora Pluas RGB,30,224,"(50, 39)"
3790,2.667268936472389,patches/Flora Pluas RGB_30_3790.png,Flora Pluas RGB,30,224,"(50, 40)"
3791,3.0893545151607897,patches/Flora Pluas RGB_30_3791.png,Flora Pluas RGB,30,224,"(50, 41)"
3792,3.3003410033049008,patches/Flora Pluas RGB_30_3792.png,Flora Pluas RGB,30,224,"(50, 42)"
3861,2.399777745280314,patches/Flora Pluas RGB_30_3861.png,Flora Pluas RGB,30,224,"(51, 36)"
3862,1.7284650675956938,patches/Flora Pluas RGB_30_3862.png,Flora Pluas RGB,30,224,"(51, 37)"
3863,1.6805194114822648,patches/Flora Pluas RGB_30_3863.png,Flora Pluas RGB,30,224,"(51, 38)"
3864,1.8264082232384078,patches/Flora Pluas RGB_30_3864.png,Flora Pluas RGB,30,224,"(51, 39)"
3865,1.934721588617797,patches/Flora Pluas RGB_30_3865.png,Flora Pluas RGB,30,224,"(51, 40)"
3866,2.1901542639554967,patches/Flora Pluas RGB_30_3866.png,Flora Pluas RGB,30,224,"(51, 41)"
3867,2.4499985630785246,patches/Flora Pluas RGB_30_3867.png,Flora Pluas RGB,30,224,"(51, 42)"
3936,1.9656383270795292,patches/Flora Pluas RGB_30_3936.png,Flora Pluas RGB,30,224,"(52, 36)"
3937,1.5257894719633553,patches/Flora Pluas RGB_30_3937.png,Flora Pluas RGB,30,224,"(52, 37)"
3938,1.4697029419456196,patches/Flora Pluas RGB_30_3938.png,Flora Pluas RGB,30,224,"(52, 38)"
3939,1.485464049520931,patches/Flora Pluas RGB_30_3939.png,Flora Pluas RGB,30,224,"(52, 39)"
3940,1.4327849034848785,patches/Flora Pluas RGB_30_3940.png,Flora Pluas RGB,30,224,"(52, 40)"
3941,1.492305666890426,patches/Flora Pluas RGB_30_3941.png,Flora Pluas RGB,30,224,"(52, 41)"
4011,1.5176690936030073,patches/Flora Pluas RGB_30_4011.png,Flora Pluas RGB,30,224,"(53, 36)"
4012,1.2805549870075157,patches/Flora Pluas RGB_30_4012.png,Flora Pluas RGB,30,224,"(53, 37)"
4013,1.257228345151267,patches/Flora Pluas RGB_30_4013.png,Flora Pluas RGB,30,224,"(53, 38)"
4014,1.228127391004065,patches/Flora Pluas RGB_30_4014.png,Flora Pluas RGB,30,224,"(53, 39)"
4015,1.0720451128761692,patches/Flora Pluas RGB_30_4015.png,Flora Pluas RGB,30,224,"(53, 40)"
4016,0.9278897508748392,patches/Flora Pluas RGB_30_4016.png,Flora Pluas RGB,30,224,"(53, 41)"
4086,1.2238982098946645,patches/Flora Pluas RGB_30_4086.png,Flora Pluas RGB,30,224,"(54, 36)"
4087,1.0878007578540383,patches/Flora Pluas RGB_30_4087.png,Flora Pluas RGB,30,224,"(54, 37)"
4088,1.0807753755734835,patches/Flora Pluas RGB_30_4088.png,Flora Pluas RGB,30,224,"(54, 38)"
4089,1.061478424510793,patches/Flora Pluas RGB_30_4089.png,Flora Pluas RGB,30,224,"(54, 39)"
4090,0.8603933151228832,patches/Flora Pluas RGB_30_4090.png,Flora Pluas RGB,30,224,"(54, 40)"
4161,1.1723081260373742,patches/Flora Pluas RGB_30_4161.png,Flora Pluas RGB,30,224,"(55, 36)"
4162,1.0445349215685666,patches/Flora Pluas RGB_30_4162.png,Flora Pluas RGB,30,224,"(55, 37)"
4163,1.0454281409264283,patches/Flora Pluas RGB_30_4163.png,Flora Pluas RGB,30,224,"(55, 38)"
4164,1.0752173947330472,patches/Flora Pluas RGB_30_4164.png,Flora Pluas RGB,30,224,"(55, 39)"
4165,0.8599361589478624,patches/Flora Pluas RGB_30_4165.png,Flora Pluas RGB,30,224,"(55, 40)"
4236,1.2532390570262206,patches/Flora Pluas RGB_30_4236.png,Flora Pluas RGB,30,224,"(56, 36)"
860,2.75562156119938,patches/Flora Pluas RGB_60_860.png,Flora Pluas RGB,60,224,"(11, 35)"
861,2.779129673180936,patches/Flora Pluas RGB_60_861.png,Flora Pluas RGB,60,224,"(11, 36)"
862,2.8655542040115916,patches/Flora Pluas RGB_60_862.png,Flora Pluas RGB,60,224,"(11, 37)"
931,2.7224973281388176,patches/Flora Pluas RGB_60_931.png,Flora Pluas RGB,60,224,"(12, 31)"
932,2.686478157598099,patches/Flora Pluas RGB_60_932.png,Flora Pluas RGB,60,224,"(12, 32)"
933,3.0832915068922855,patches/Flora Pluas RGB_60_933.png,Flora Pluas RGB,60,224,"(12, 33)"
934,3.736653436390433,patches/Flora Pluas RGB_60_934.png,Flora Pluas RGB,60,224,"(12, 34)"
935,4.083212201921352,patches/Flora Pluas RGB_60_935.png,Flora Pluas RGB,60,224,"(12, 35)"
936,4.002447937217747,patches/Flora Pluas RGB_60_936.png,Flora Pluas RGB,60,224,"(12, 36)"
937,4.0311497734019595,patches/Flora Pluas RGB_60_937.png,Flora Pluas RGB,60,224,"(12, 37)"
938,4.460289127424305,patches/Flora Pluas RGB_60_938.png,Flora Pluas RGB,60,224,"(12, 38)"
1004,2.742874287454653,patches/Flora Pluas RGB_60_1004.png,Flora Pluas RGB,60,224,"(13, 29)"
1005,3.5109193597179695,patches/Flora Pluas RGB_60_1005.png,Flora Pluas RGB,60,224,"(13, 30)"
1006,3.6591822634346816,patches/Flora Pluas RGB_60_1006.png,Flora Pluas RGB,60,224,"(13, 31)"
1007,3.689533876659224,patches/Flora Pluas RGB_60_1007.png,Flora Pluas RGB,60,224,"(13, 32)"
1008,4.137240030091993,patches/Flora Pluas RGB_60_1008.png,Flora Pluas RGB,60,224,"(13, 33)"
1009,4.892368891513355,patches/Flora Pluas RGB_60_1009.png,Flora Pluas RGB,60,224,"(13, 34)"
1010,5.23990621319103,patches/Flora Pluas RGB_60_1010.png,Flora Pluas RGB,60,224,"(13, 35)"
1011,4.957451255985059,patches/Flora Pluas RGB_60_1011.png,Flora Pluas RGB,60,224,"(13, 36)"
1012,4.789226439575505,patches/Flora Pluas RGB_60_1012.png,Flora Pluas RGB,60,224,"(13, 37)"
1013,5.293093657999842,patches/Flora Pluas RGB_60_1013.png,Flora Pluas RGB,60,224,"(13, 38)"
1014,5.77440808559688,patches/Flora Pluas RGB_60_1014.png,Flora Pluas RGB,60,224,"(13, 39)"
1079,2.583117014504077,patches/Flora Pluas RGB_60_1079.png,Flora Pluas RGB,60,224,"(14, 29)"
1080,3.6333679311153366,patches/Flora Pluas RGB_60_1080.png,Flora Pluas RGB,60,224,"(14, 30)"
1081,4.149654113601267,patches/Flora Pluas RGB_60_1081.png,Flora Pluas RGB,60,224,"(14, 31)"
1082,4.478459660091291,patches/Flora Pluas RGB_60_1082.png,Flora Pluas RGB,60,224,"(14, 32)"
1083,5.055414102833593,patches/Flora Pluas RGB_60_1083.png,Flora Pluas RGB,60,224,"(14, 33)"
1084,5.7553079934284215,patches/Flora Pluas RGB_60_1084.png,Flora Pluas RGB,60,224,"(14, 34)"
1085,5.90815059500534,patches/Flora Pluas RGB_60_1085.png,Flora Pluas RGB,60,224,"(14, 35)"
1086,5.3515555857870485,patches/Flora Pluas RGB_60_1086.png,Flora Pluas RGB,60,224,"(14, 36)"
1087,4.931276923671121,patches/Flora Pluas RGB_60_1087.png,Flora Pluas RGB,60,224,"(14, 37)"
1088,5.338483446073667,patches/Flora Pluas RGB_60_1088.png,Flora Pluas RGB,60,224,"(14, 38)"
1089,5.980573242752387,patches/Flora Pluas RGB_60_1089.png,Flora Pluas RGB,60,224,"(14, 39)"
1090,5.59697352956361,patches/Flora Pluas RGB_60_1090.png,Flora Pluas RGB,60,224,"(14, 40)"
1153,1.1094359169485821,patches/Flora Pluas RGB_60_1153.png,Flora Pluas RGB,60,224,"(15, 28)"
1154,2.1721939174845417,patches/Flora Pluas RGB_60_1154.png,Flora Pluas RGB,60,224,"(15, 29)"
1155,3.2275881013130423,patches/Flora Pluas RGB_60_1155.png,Flora Pluas RGB,60,224,"(15, 30)"
1156,3.9971803811510944,patches/Flora Pluas RGB_60_1156.png,Flora Pluas RGB,60,224,"(15, 31)"
1157,4.715743348879111,patches/Flora Pluas RGB_60_1157.png,Flora Pluas RGB,60,224,"(15, 32)"
1158,5.558921444081726,patches/Flora Pluas RGB_60_1158.png,Flora Pluas RGB,60,224,"(15, 33)"
1159,6.177879008934791,patches/Flora Pluas RGB_60_1159.png,Flora Pluas RGB,60,224,"(15, 34)"
1160,6.023726879803948,patches/Flora Pluas RGB_60_1160.png,Flora Pluas RGB,60,224,"(15, 35)"
1161,5.242374497266876,patches/Flora Pluas RGB_60_1161.png,Flora Pluas RGB,60,224,"(15, 36)"
1162,4.730970833083553,patches/Flora Pluas RGB_60_1162.png,Flora Pluas RGB,60,224,"(15, 37)"
1163,5.042999898634271,patches/Flora Pluas RGB_60_1163.png,Flora Pluas RGB,60,224,"(15, 38)"
1164,5.650432002816612,patches/Flora Pluas RGB_60_1164.png,Flora Pluas RGB,60,224,"(15, 39)"
1165,5.491893040566828,patches/Flora Pluas RGB_60_1165.png,Flora Pluas RGB,60,224,"(15, 40)"
1228,1.1045043628797473,patches/Flora Pluas RGB_60_1228.png,Flora Pluas RGB,60,224,"(16, 28)"
1229,1.8313940307275935,patches/Flora Pluas RGB_60_1229.png,Flora Pluas RGB,60,224,"(16, 29)"
1230,2.6043664738351366,patches/Flora Pluas RGB_60_1230.png,Flora Pluas RGB,60,224,"(16, 30)"
1231,3.3269533150037387,patches/Flora Pluas RGB_60_1231.png,Flora Pluas RGB,60,224,"(16, 31)"
1232,4.254911277867429,patches/Flora Pluas RGB_60_1232.png,Flora Pluas RGB,60,224,"(16, 32)"
1233,5.353926077806476,patches/Flora Pluas RGB_60_1233.png,Flora Pluas RGB,60,224,"(16, 33)"
1234,5.982028132879369,patches/Flora Pluas RGB_60_1234.png,Flora Pluas RGB,60,224,"(16, 34)"
1235,5.63353139033269,patches/Flora Pluas RGB_60_1235.png,Flora Pluas RGB,60,224,"(16, 35)"
1236,4.8127913825416595,patches/Flora Pluas RGB_60_1236.png,Flora Pluas RGB,60,224,"(16, 36)"
1237,4.471483872154888,patches/Flora Pluas RGB_60_1237.png,Flora Pluas RGB,60,224,"(16, 37)"
1238,4.843373487558051,patches/Flora Pluas RGB_60_1238.png,Flora Pluas RGB,60,224,"(16, 38)"
1239,5.31437835957114,patches/Flora Pluas RGB_60_1239.png,Flora Pluas RGB,60,224,"(16, 39)"
1240,5.129683488688,patches/Flora Pluas RGB_60_1240.png,Flora Pluas RGB,60,224,"(16, 40)"
1241,4.025795307804724,patches/Flora Pluas RGB_60_1241.png,Flora Pluas RGB,60,224,"(16, 41)"
1302,1.0119876144854476,patches/Flora Pluas RGB_60_1302.png,Flora Pluas RGB,60,224,"(17, 27)"
1303,1.3953242973123614,patches/Flora Pluas RGB_60_1303.png,Flora Pluas RGB,60,224,"(17, 28)"
1304,1.7857113274749767,patches/Flora Pluas RGB_60_1304.png,Flora Pluas RGB,60,224,"(17, 29)"
1305,2.127100253930191,patches/Flora Pluas RGB_60_1305.png,Flora Pluas RGB,60,224,"(17, 30)"
1306,2.589926205616466,patches/Flora Pluas RGB_60_1306.png,Flora Pluas RGB,60,224,"(17, 31)"
1307,3.4953355797171386,patches/Flora Pluas RGB_60_1307.png,Flora Pluas RGB,60,224,"(17, 32)"
1308,4.655512608750613,patches/Flora Pluas RGB_60_1308.png,Flora Pluas RGB,60,224,"(17, 33)"
1309,5.255567017011117,patches/Flora Pluas RGB_60_1309.png,Flora Pluas RGB,60,224,"(17, 34)"
1310,4.843068587975447,patches/Flora Pluas RGB_60_1310.png,Flora Pluas RGB,60,224,"(17, 35)"
1311,4.153215825706856,patches/Flora Pluas RGB_60_1311.png,Flora Pluas RGB,60,224,"(17, 36)"
1312,4.1318909386888105,patches/Flora Pluas RGB_60_1312.png,Flora Pluas RGB,60,224,"(17, 37)"
1313,4.672016933984576,patches/Flora Pluas RGB_60_1313.png,Flora Pluas RGB,60,224,"(17, 38)"
1314,4.983131447844768,patches/Flora Pluas RGB_60_1314.png,Flora Pluas RGB,60,224,"(17, 39)"
1315,4.601733266119637,patches/Flora Pluas RGB_60_1315.png,Flora Pluas RGB,60,224,"(17, 40)"
1316,3.6043509516963863,patches/Flora Pluas RGB_60_1316.png,Flora Pluas RGB,60,224,"(17, 41)"
1378,2.009784257124009,patches/Flora Pluas RGB_60_1378.png,Flora Pluas RGB,60,224,"(18, 28)"
1379,2.174590511807476,patches/Flora Pluas RGB_60_1379.png,Flora Pluas RGB,60,224,"(18, 29)"
1380,2.032040844836729,patches/Flora Pluas RGB_60_1380.png,Flora Pluas RGB,60,224,"(18, 30)"
1381,2.1572746544937185,patches/Flora Pluas RGB_60_1381.png,Flora Pluas RGB,60,224,"(18, 31)"
1382,2.960512478482556,patches/Flora Pluas RGB_60_1382.png,Flora Pluas RGB,60,224,"(18, 32)"
1383,4.028801945719893,patches/Flora Pluas RGB_60_1383.png,Flora Pluas RGB,60,224,"(18, 33)"
1384,4.448589107857249,patches/Flora Pluas RGB_60_1384.png,Flora Pluas RGB,60,224,"(18, 34)"
1385,3.954944457523247,patches/Flora Pluas RGB_60_1385.png,Flora Pluas RGB,60,224,"(18, 35)"
1386,3.434014717833974,patches/Flora Pluas RGB_60_1386.png,Flora Pluas RGB,60,224,"(18, 36)"
1387,3.704168254143291,patches/Flora Pluas RGB_60_1387.png,Flora Pluas RGB,60,224,"(18, 37)"
1388,4.37323269086552,patches/Flora Pluas RGB_60_1388.png,Flora Pluas RGB,60,224,"(18, 38)"
1389,4.5303066945908,patches/Flora Pluas RGB_60_1389.png,Flora Pluas RGB,60,224,"(18, 39)"
1390,3.953507716199797,patches/Flora Pluas RGB_60_1390.png,Flora Pluas RGB,60,224,"(18, 40)"
1391,3.0874890752381736,patches/Flora Pluas RGB_60_1391.png,Flora Pluas RGB,60,224,"(18, 41)"
1392,2.2100102589633313,patches/Flora Pluas RGB_60_1392.png,Flora Pluas RGB,60,224,"(18, 42)"
1453,2.849479492475115,patches/Flora Pluas RGB_60_1453.png,Flora Pluas RGB,60,224,"(19, 28)"
1454,2.983057995369104,patches/Flora Pluas RGB_60_1454.png,Flora Pluas RGB,60,224,"(19, 29)"
1455,2.3593991630101514,patches/Flora Pluas RGB_60_1455.png,Flora Pluas RGB,60,224,"(19, 30)"
1456,2.068578068728213,patches/Flora Pluas RGB_60_1456.png,Flora Pluas RGB,60,224,"(19, 31)"
1457,2.7455086839686507,patches/Flora Pluas RGB_60_1457.png,Flora Pluas RGB,60,224,"(19, 32)"
1458,3.724982588955083,patches/Flora Pluas RGB_60_1458.png,Flora Pluas RGB,60,224,"(19, 33)"
1459,3.933065030065348,patches/Flora Pluas RGB_60_1459.png,Flora Pluas RGB,60,224,"(19, 34)"
1460,3.3267846185967596,patches/Flora Pluas RGB_60_1460.png,Flora Pluas RGB,60,224,"(19, 35)"
1461,2.922512663694296,patches/Flora Pluas RGB_60_1461.png,Flora Pluas RGB,60,224,"(19, 36)"
1462,3.329156816403884,patches/Flora Pluas RGB_60_1462.png,Flora Pluas RGB,60,224,"(19, 37)"
1463,3.979642724091294,patches/Flora Pluas RGB_60_1463.png,Flora Pluas RGB,60,224,"(19, 38)"
1464,4.031881041523424,patches/Flora Pluas RGB_60_1464.png,Flora Pluas RGB,60,224,"(19, 39)"
1465,3.4296662459558913,patches/Flora Pluas RGB_60_1465.png,Flora Pluas RGB,60,224,"(19, 40)"
1466,2.7808960440435753,patches/Flora Pluas RGB_60_1466.png,Flora Pluas RGB,60,224,"(19, 41)"
1467,2.323598087836441,patches/Flora Pluas RGB_60_1467.png,Flora Pluas RGB,60,224,"(19, 42)"
1528,3.51171584872548,patches/Flora Pluas RGB_60_1528.png,Flora Pluas RGB,60,224,"(20, 28)"
1529,3.8204487376808616,patches/Flora Pluas RGB_60_1529.png,Flora Pluas RGB,60,224,"(20, 29)"
1530,2.904923703426527,patches/Flora Pluas RGB_60_1530.png,Flora Pluas RGB,60,224,"(20, 30)"
1531,2.2095613298962737,patches/Flora Pluas RGB_60_1531.png,Flora Pluas RGB,60,224,"(20, 31)"
1532,2.709705572674451,patches/Flora Pluas RGB_60_1532.png,Flora Pluas RGB,60,224,"(20, 32)"
1533,3.6563782101137448,patches/Flora Pluas RGB_60_1533.png,Flora Pluas RGB,60,224,"(20, 33)"
1534,3.7905020589625873,patches/Flora Pluas RGB_60_1534.png,Flora Pluas RGB,60,224,"(20, 34)"
1535,3.1607908629490624,patches/Flora Pluas RGB_60_1535.png,Flora Pluas RGB,60,224,"(20, 35)"
1536,2.8297738458202537,patches/Flora Pluas RGB_60_1536.png,Flora Pluas RGB,60,224,"(20, 36)"
1537,3.1856857308053015,patches/Flora Pluas RGB_60_1537.png,Flora Pluas RGB,60,224,"(20, 37)"
1538,3.6485187964249275,patches/Flora Pluas RGB_60_1538.png,Flora Pluas RGB,60,224,"(20, 38)"
1539,3.681646551605892,patches/Flora Pluas RGB_60_1539.png,Flora Pluas RGB,60,224,"(20, 39)"
1540,3.317863359020009,patches/Flora Pluas RGB_60_1540.png,Flora Pluas RGB,60,224,"(20, 40)"
1541,2.9561789448007847,patches/Flora Pluas RGB_60_1541.png,Flora Pluas RGB,60,224,"(20, 41)"
1542,2.70959935067583,patches/Flora Pluas RGB_60_1542.png,Flora Pluas RGB,60,224,"(20, 42)"
1543,2.22464228805653,patches/Flora Pluas RGB_60_1543.png,Flora Pluas RGB,60,224,"(20, 43)"
1544,1.425043599037626,patches/Flora Pluas RGB_60_1544.png,Flora Pluas RGB,60,224,"(20, 44)"
1545,0.7543392691000229,patches/Flora Pluas RGB_60_1545.png,Flora Pluas RGB,60,224,"(20, 45)"
1546,0.49563126109225397,patches/Flora Pluas RGB_60_1546.png,Flora Pluas RGB,60,224,"(20, 46)"
1603,3.5789148222178184,patches/Flora Pluas RGB_60_1603.png,Flora Pluas RGB,60,224,"(21, 28)"
1604,4.1355235572297255,patches/Flora Pluas RGB_60_1604.png,Flora Pluas RGB,60,224,"(21, 29)"
1605,3.2996388026282437,patches/Flora Pluas RGB_60_1605.png,Flora Pluas RGB,60,224,"(21, 30)"
1606,2.4513385899908253,patches/Flora Pluas RGB_60_1606.png,Flora Pluas RGB,60,224,"(21, 31)"
1607,2.7782348044852645,patches/Flora Pluas RGB_60_1607.png,Flora Pluas RGB,60,224,"(21, 32)"
1608,3.692583117427941,patches/Flora Pluas RGB_60_1608.png,Flora Pluas RGB,60,224,"(21, 33)"
1609,3.901299739129258,patches/Flora Pluas RGB_60_1609.png,Flora Pluas RGB,60,224,"(21, 34)"
1610,3.4228987802444695,patches/Flora Pluas RGB_60_1610.png,Flora Pluas RGB,60,224,"(21, 35)"
1611,3.2177660481221726,patches/Flora Pluas RGB_60_1611.png,Flora Pluas RGB,60,224,"(21, 36)"
1612,3.4483342044559024,patches/Flora Pluas RGB_60_1612.png,Flora Pluas RGB,60,224,"(21, 37)"
1613,3.6357822728111255,patches/Flora Pluas RGB_60_1613.png,Flora Pluas RGB,60,224,"(21, 38)"
1614,3.693491960036611,patches/Flora Pluas RGB_60_1614.png,Flora Pluas RGB,60,224,"(21, 39)"
1615,3.7435592845762686,patches/Flora Pluas RGB_60_1615.png,Flora Pluas RGB,60,224,"(21, 40)"
1616,3.711259802154004,patches/Flora Pluas RGB_60_1616.png,Flora Pluas RGB,60,224,"(21, 41)"
1617,3.4222985824416514,patches/Flora Pluas RGB_60_1617.png,Flora Pluas RGB,60,224,"(21, 42)"
1618,2.723130007309435,patches/Flora Pluas RGB_60_1618.png,Flora Pluas RGB,60,224,"(21, 43)"
1619,1.7274573953451107,patches/Flora Pluas RGB_60_1619.png,Flora Pluas RGB,60,224,"(21, 44)"
1620,0.8858293649521717,patches/Flora Pluas RGB_60_1620.png,Flora Pluas RGB,60,224,"(21, 45)"
1621,0.4934586567394973,patches/Flora Pluas RGB_60_1621.png,Flora Pluas RGB,60,224,"(21, 46)"
1677,1.8320515189648219,patches/Flora Pluas RGB_60_1677.png,Flora Pluas RGB,60,224,"(22, 27)"
1678,3.2434408186903694,patches/Flora Pluas RGB_60_1678.png,Flora Pluas RGB,60,224,"(22, 28)"
1679,3.92603294807155,patches/Flora Pluas RGB_60_1679.png,Flora Pluas RGB,60,224,"(22, 29)"
1680,3.3841170536670218,patches/Flora Pluas RGB_60_1680.png,Flora Pluas RGB,60,224,"(22, 30)"
1681,2.645074353780128,patches/Flora Pluas RGB_60_1681.png,Flora Pluas RGB,60,224,"(22, 31)"
1682,2.8366244319114746,patches/Flora Pluas RGB_60_1682.png,Flora Pluas RGB,60,224,"(22, 32)"
1683,3.646894175691687,patches/Flora Pluas RGB_60_1683.png,Flora Pluas RGB,60,224,"(22, 33)"
1684,3.9844372888567845,patches/Flora Pluas RGB_60_1684.png,Flora Pluas RGB,60,224,"(22, 34)"
